,Title,Year,Length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short 
20189,Giorgino,1994,177,NA,6.4,118,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,64.5,,0,0,0,0,0,0,0
20190,"Giornata balorda, La",1960,84,NA,8.7,7,0,0,0,0,0,0,0,24.5,44.5,24.5,,0,0,0,1,0,0,0
20191,"Giornata particolare, Una",1977,110,NA,7.5,847,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
20192,Giorni,2001,90,NA,6.7,100,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
20193,Giorni d'amore,1954,98,NA,6.5,13,0,0,0,0,24.5,14.5,4.5,34.5,4.5,14.5,,0,0,1,1,0,0,0
20194,"Giorni del commissario Ambrosio, I",1988,96,NA,6.3,6,0,14.5,0,0,0,14.5,34.5,14.5,14.5,0,,0,0,0,1,0,0,0
20195,"Giorni dell'amore e dell'odio, I",2001,100,NA,3.5,6,64.5,0,0,14.5,0,14.5,0,0,0,0,,0,0,0,1,0,0,0
20196,"Giorni dell'ira, I",1968,111,NA,7,91,4.5,0,0,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,0,0,0,0
20197,Giorni di gloria,1945,71,NA,8.1,7,0,0,0,0,0,24.5,14.5,0,14.5,44.5,,0,0,0,0,1,0,0
20198,Giorni dispari,2000,87,NA,6.9,11,0,0,0,0,0,24.5,24.5,34.5,0,4.5,,0,0,0,0,0,0,0
20199,"Giorno del Cobra, Il",1980,91,NA,5.5,28,0,0,4.5,14.5,14.5,34.5,24.5,4.5,4.5,0,,1,0,0,0,0,0,0
20200,"Giorno della civetta, Il",1968,112,NA,6.8,46,0,0,0,0,4.5,24.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
20201,"Giorno della prima di Close Up, Il",1996,7,NA,7.7,51,4.5,4.5,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,,0,0,0,0,0,0,1
20202,"Giorno in pretura, Un",1954,88,NA,7.1,29,0,0,0,0,4.5,24.5,24.5,14.5,14.5,14.5,,0,0,1,1,0,0,0
20203,"Giorno prima, Il",1987,106,NA,5.8,40,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
20204,"Giovane Toscanini, Il",1988,109,14000000,4.7,36,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,0,34.5,,0,0,0,1,0,0,0
20205,"Giovane normale, Il",1969,98,NA,6.8,5,0,0,24.5,0,0,24.5,24.5,0,44.5,0,,0,0,0,0,0,0,0
20206,Giovani,2003,90,NA,5,5,24.5,0,0,24.5,0,24.5,44.5,0,0,0,,0,0,0,1,0,1,0
20207,Giovani e belli,1996,90,NA,2.6,9,44.5,0,14.5,0,24.5,14.5,0,0,0,14.5,,0,0,0,0,0,0,0
20208,Giovani mariti,1957,98,NA,6.2,16,0,0,0,24.5,4.5,34.5,4.5,24.5,4.5,0,,0,0,1,0,0,0,0
20209,"Giovani, belle... probabilmente ricche",1982,88,NA,5,5,0,24.5,0,44.5,0,0,24.5,24.5,0,0,,0,0,1,0,0,0,0
20210,Giovanna d'Arco al rogo,1954,80,NA,3.9,13,24.5,0,4.5,0,14.5,4.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
20211,Giovanni Falcone,1993,124,NA,6.7,23,0,0,4.5,4.5,4.5,0,34.5,4.5,4.5,34.5,,0,0,0,1,1,0,0
20212,"Giovannona coscialunga, disonorata con onore",1973,94,NA,6.2,41,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,34.5,,0,0,1,0,0,0,0
20213,"Giovedi, Il",1963,100,NA,7.8,15,0,0,0,0,4.5,4.5,24.5,44.5,24.5,4.5,,0,0,0,1,0,0,0
20214,Gipgo puleun bam,1985,93,NA,5.5,6,34.5,0,0,0,14.5,0,0,34.5,0,14.5,,0,0,0,1,0,0,0
20215,Gipusu,2001,83,NA,6.3,6,0,0,0,0,34.5,0,45.5,14.5,0,0,,0,0,0,1,0,0,0
20216,"Giraffe, Le",2000,84,NA,3.8,5,44.5,0,0,0,24.5,44.5,0,0,0,0,,0,0,0,0,0,0,0
20217,Girafot,2001,115,NA,8.6,22,0,0,0,4.5,0,0,14.5,4.5,34.5,34.5,,1,0,0,1,0,0,0
20218,"Girasoli, I",1970,98,NA,6.6,150,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
20219,Giravolte,2001,85,NA,5.5,6,14.5,0,0,0,34.5,34.5,0,0,0,14.5,,0,0,0,0,0,0,0
20220,Girl,1998,99,NA,5.7,896,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,,0,0,0,1,0,1,0
20221,Girl 6,1996,108,12000000,5,1453,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,R,0,0,1,1,0,0,0
20222,"Girl Can't Help It, The",1956,99,NA,6.7,361,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,1,0,0,0,0
20223,"Girl Chewing Gum, The",1976,12,NA,7.2,26,0,0,0,0,14.5,4.5,14.5,34.5,14.5,4.5,,0,0,0,0,0,0,1
20224,Girl Crazy,1932,75,NA,6.7,42,4.5,4.5,4.5,14.5,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
20225,Girl Crazy,1943,99,1140850,7,181,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
20226,"Girl Downstairs, The",1938,77,NA,6.2,10,0,0,0,24.5,0,44.5,24.5,24.5,0,0,,0,0,1,0,0,1,0
20227,Girl Fever,2002,98,NA,4.7,434,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,1,0,0,1,0
20228,"Girl From Monday, The",2005,84,NA,4.6,76,4.5,14.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,,1,0,1,0,0,0,0
20229,"Girl From Tobacco Row, The",1966,87,NA,3.7,12,14.5,4.5,14.5,0,4.5,4.5,0,4.5,14.5,14.5,,0,0,1,0,0,0,0
20230,Girl Gang,1954,63,NA,4.7,21,24.5,0,4.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
20231,"Girl Gets Moe, The",1997,102,NA,4.5,60,4.5,14.5,14.5,14.5,24.5,14.5,4.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
20232,Girl Go Boom,2000,3,NA,5.5,15,4.5,14.5,14.5,0,4.5,14.5,14.5,0,14.5,24.5,,0,0,0,0,0,0,1
20233,Girl Grief,1932,20,NA,7.9,5,0,0,0,24.5,0,0,44.5,24.5,24.5,0,,0,0,1,0,0,0,1
20234,Girl Guide,1995,93,NA,4.8,48,14.5,4.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,,1,0,1,0,0,1,0
20235,Girl Happy,1965,96,NA,5,263,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,1,0
20236,"Girl He Left Behind, The",1956,103,NA,5.8,25,4.5,0,4.5,4.5,24.5,14.5,14.5,4.5,14.5,14.5,,0,0,1,1,0,0,0
20237,"Girl Hunters, The",1963,98,NA,5.2,78,4.5,4.5,14.5,4.5,24.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
20238,"Girl Is a Girl, A",1999,87,NA,5.8,63,4.5,4.5,4.5,4.5,14.5,24.5,4.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
20239,Girl King,2002,80,NA,4.8,16,14.5,4.5,4.5,0,14.5,4.5,4.5,34.5,0,14.5,,0,0,0,0,0,0,0
20240,Girl Missing,1933,69,107000,6.1,33,0,0,0,4.5,14.5,24.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
20241,"Girl Most Likely, The",1957,98,NA,5.8,53,4.5,0,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
20242,"Girl Must Live, A",1939,92,NA,5.9,10,0,0,14.5,14.5,0,45.5,0,24.5,0,14.5,,0,0,0,1,0,0,0
20243,"Girl Named Tamiko, A",1963,110,NA,5.3,16,0,0,4.5,14.5,44.5,4.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
20244,"Girl Next Door, The",1953,92,NA,6.5,21,0,0,0,4.5,4.5,24.5,14.5,4.5,14.5,24.5,,0,0,1,0,0,0,0
20245,"Girl Next Door, The",2004,110,NA,6.8,10452,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,24.5,R,0,0,1,0,0,1,0
20246,Girl Play,2004,80,1000000,3.3,63,4.5,0,0,0,4.5,4.5,4.5,14.5,14.5,45.5,,0,0,1,0,0,0,0
20247,Girl Rush,1944,65,NA,4.4,32,4.5,0,14.5,24.5,34.5,4.5,4.5,4.5,0,0,,0,0,1,0,0,0,0
20248,"Girl Rush, The",1955,85,NA,5,24,4.5,0,4.5,24.5,14.5,34.5,4.5,0,0,4.5,,0,0,1,0,0,0,0
20249,"Girl Said No, The",1930,92,NA,6.7,16,14.5,14.5,0,0,4.5,0,24.5,4.5,14.5,14.5,,0,0,1,0,0,1,0
20250,Girl Shy,1924,80,NA,7.9,246,4.5,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,1,0,1,0,0,1,0
20251,Girl Stroke Boy,1971,86,NA,3,7,14.5,0,14.5,14.5,0,44.5,0,14.5,0,0,,0,0,1,1,0,0,0
20252,Girl Trouble,1942,81,NA,5.8,7,0,0,0,14.5,14.5,45.5,0,0,14.5,0,,0,0,1,0,0,0,0
20253,"Girl Under the Waves, The",2001,80,NA,6.8,16,4.5,0,0,4.5,4.5,14.5,24.5,14.5,4.5,24.5,,0,0,0,0,0,0,0
20254,"Girl Who Came Late, The",1991,82,NA,5,45,4.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,4.5,24.5,,0,0,0,0,0,0,0
20255,"Girl Who Dared, The",1944,56,NA,6,9,0,0,0,24.5,24.5,44.5,0,0,14.5,0,,0,0,0,0,0,0,0
20256,"Girl Who Had Everything, The",1953,69,NA,4.8,55,4.5,4.5,4.5,24.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
20257,"Girl Who Knew Too Much, The",1969,95,NA,5.8,8,0,0,14.5,14.5,0,0,24.5,14.5,24.5,14.5,,0,0,0,0,0,0,0
20258,"Girl Who Stayed at Home, The",1919,60,NA,7.4,12,0,4.5,0,0,4.5,4.5,44.5,24.5,4.5,0,,0,0,0,1,0,0,0
20259,Girl Without a Room,1933,78,NA,6.9,8,0,0,0,0,0,14.5,34.5,34.5,14.5,0,,0,0,1,0,0,0,0
20260,Girl Wrestler,2003,56,230000,8,8,0,0,0,0,14.5,0,24.5,14.5,34.5,14.5,,0,0,0,0,1,0,0
20261,"Girl and Her Trust, The",1912,17,NA,7.6,125,4.5,4.5,4.5,0,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,1
20262,"Girl and the Gambler, The",1939,63,NA,4.1,6,14.5,0,14.5,14.5,34.5,0,14.5,0,0,0,,0,0,1,1,0,0,0
20263,Girl for Girl,2000,91,NA,3.5,35,14.5,4.5,4.5,4.5,14.5,4.5,0,14.5,14.5,24.5,R,0,0,0,1,0,0,0
20264,"Girl from 10th Avenue, The",1935,69,NA,6.6,121,0,4.5,4.5,4.5,4.5,14.5,4.5,24.5,34.5,4.5,,0,0,0,1,0,0,0
20265,"Girl from Calgary, The",1932,64,NA,8.7,5,0,0,0,0,24.5,0,24.5,0,24.5,44.5,,0,0,1,0,0,0,0
20266,"Girl from Jones Beach, The",1949,78,NA,4.5,76,14.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
20267,"Girl from Mexico, The",1939,71,NA,5.7,15,0,0,4.5,0,4.5,14.5,34.5,14.5,4.5,24.5,,0,0,1,0,0,0,0
20268,"Girl from Missouri, The",1934,70,511000,6.5,131,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,1,0
20269,"Girl from Petrovka, The",1974,103,NA,5,52,4.5,4.5,14.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,,0,0,1,1,0,1,0
20270,"Girl from S.E.X., The",1982,88,NA,6.1,6,0,0,0,0,14.5,34.5,0,0,14.5,34.5,,0,0,1,0,0,0,0
20271,"Girl in Black Stockings, The",1957,73,NA,6.1,41,0,0,0,4.5,14.5,14.5,14.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
20272,"Girl in Every Port, A",1928,62,NA,6.2,58,4.5,4.5,0,0,14.5,14.5,34.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
20273,"Girl in Every Port, A",1952,86,NA,4.9,72,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
20274,Girl in Gold Boots,1969,94,NA,1.8,913,45.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,1,0,1,0
20275,"Girl in Lovers Lane, The",1959,78,NA,2.1,98,44.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,0,4.5,,0,0,0,1,0,1,0
20276,Girl in Room 13,1961,79,NA,6.5,6,0,14.5,0,0,0,14.5,14.5,34.5,0,14.5,,0,0,0,1,0,0,0
20277,"Girl in White, The",1952,92,NA,6,33,0,0,0,14.5,14.5,24.5,34.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
20278,"Girl in a Swing, The",1988,119,NA,4.5,166,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
20279,Girl in the Cadillac,1995,89,NA,4.5,60,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,24.5,R,0,0,0,1,0,0,0
20280,"Girl in the Kremlin, The",1957,81,NA,3.4,11,14.5,0,14.5,0,0,14.5,4.5,0,0,34.5,,0,0,0,1,0,0,0
20281,"Girl in the Lay-By, The",2000,10,NA,7,6,0,0,0,0,0,34.5,14.5,34.5,0,14.5,,0,0,0,0,0,0,1
20282,Girl in the News,1941,78,NA,6.5,14,0,0,0,4.5,0,24.5,34.5,24.5,0,4.5,,0,0,0,0,0,0,0
20283,"Girl in the Picture, The",1986,84,NA,5.2,36,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,0,,0,0,1,0,0,1,0
20284,"Girl in the Red Dress, The",2002,12,NA,6.2,10,14.5,0,14.5,14.5,24.5,0,44.5,14.5,0,0,,0,0,0,0,0,0,1
20285,"Girl in the Red Velvet Swing, The",1955,104,NA,6.5,69,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
20286,"Girl of Silence, The",1995,90,NA,6,6,0,0,0,0,45.5,14.5,14.5,14.5,0,0,,0,0,0,1,0,0,0
20287,"Girl of the Golden West, The",1938,121,NA,6.1,71,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,1,0
20288,Girl of the Night,1960,93,NA,5.6,7,0,0,14.5,0,14.5,24.5,0,14.5,14.5,14.5,,0,0,0,1,0,0,0
20289,Girl on a Chain Gang,1965,96,NA,6.1,7,14.5,0,14.5,14.5,0,24.5,0,0,14.5,14.5,,0,0,0,1,0,0,0
20290,"Girl on a Motocycle, The",1968,91,NA,5.1,240,4.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,1,0
20291,"Girl on the Boat, The",1962,90,NA,5.3,16,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,0,14.5,,0,0,1,0,0,0,0
20292,"Girl on the Bridge, The",1951,76,NA,5.2,6,14.5,0,0,0,0,0,34.5,0,34.5,14.5,,0,0,0,1,0,0,0
20293,Girl on the Run,1958,77,NA,7.7,10,0,0,0,0,14.5,14.5,14.5,0,14.5,64.5,,0,0,0,1,0,0,0
20294,Girl on the Run,1985,75,NA,4.5,5,0,0,0,24.5,0,0,0,24.5,0,64.5,,0,0,0,0,0,0,0
20295,"Girl with Brains in Her Feet, The",1997,98,NA,5.3,29,4.5,4.5,0,4.5,4.5,14.5,34.5,4.5,14.5,14.5,,0,0,1,1,0,0,0
20296,Girl with Green Eyes,1964,91,NA,6.5,81,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
20297,Girl with a Pearl Earring,2003,100,NA,7.3,6391,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,PG-13,0,0,0,1,0,0,0
20298,"Girl with the Hungry Eyes, The",1995,84,NA,4.2,50,24.5,14.5,4.5,4.5,4.5,4.5,24.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
20299,"Girl's Best Years, A",1937,19,NA,5.2,9,0,0,0,24.5,34.5,24.5,14.5,0,14.5,0,,0,0,1,0,0,1,1
20300,"Girl's Folly, A",1917,30,NA,7.1,21,0,0,0,4.5,4.5,14.5,14.5,34.5,4.5,4.5,,0,0,1,0,0,0,1
20301,"Girl's Own Story, A",1984,27,NA,6.7,61,4.5,4.5,4.5,0,14.5,14.5,14.5,4.5,14.5,14.5,,0,0,0,0,0,0,1
20302,"Girl, Interrupted",1999,127,24000000,7,16362,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,0,0
20303,"Girl, The",1986,105,NA,6.3,19,0,4.5,14.5,4.5,0,34.5,24.5,0,4.5,24.5,,0,0,0,1,0,0,0
20304,"Girl, a Guy, and a Gob, A",1941,90,NA,6.4,35,0,4.5,0,4.5,14.5,14.5,24.5,14.5,14.5,14.5,,0,0,1,0,0,1,0
20305,"Girl, the Body, and the Pill, The",1967,80,NA,2,11,45.5,0,0,0,4.5,4.5,4.5,4.5,4.5,0,,0,0,0,1,0,0,0
20306,Girlfight,2000,110,NA,7,2418,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,0,0
20307,Girlfriend from Hell,1990,92,NA,4,78,14.5,4.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
20308,Girlfriends,1978,86,NA,6,59,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,1,0,0,0
20309,Girlfriends,1993,69,NA,4.6,5,0,44.5,0,0,0,44.5,24.5,0,0,0,,0,0,1,0,0,0,0
20310,Girlhood,2003,82,NA,7.3,49,0,0,0,4.5,4.5,4.5,34.5,14.5,4.5,24.5,,0,0,0,0,1,0,0
20311,Girls,1980,95,NA,4.5,15,0,0,24.5,24.5,24.5,4.5,4.5,0,4.5,24.5,,0,0,0,1,0,0,0
20312,Girls About Town,1931,66,NA,7.1,22,0,0,0,0,4.5,14.5,4.5,24.5,4.5,44.5,,0,0,1,0,0,0,0
20313,Girls Are for Loving,1973,90,NA,4.3,43,4.5,4.5,4.5,4.5,4.5,14.5,4.5,0,4.5,44.5,,0,0,0,1,0,0,0
20314,Girls Come First,1975,43,NA,1.5,5,24.5,24.5,24.5,0,24.5,0,0,0,0,24.5,,0,0,1,0,0,0,1
20315,Girls Demand Excitement,1931,69,NA,3.7,13,34.5,4.5,4.5,4.5,0,0,14.5,14.5,4.5,4.5,,0,0,1,0,0,1,0
20316,"Girls Guitar Club, The",2001,14,NA,6.4,16,14.5,0,0,0,14.5,0,14.5,14.5,0,44.5,,0,0,1,0,0,0,1
20317,Girls Just Want to Have Fun,1985,90,NA,5.4,1346,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,24.5,,0,0,1,0,0,0,0
20318,Girls Like Us,1997,60,NA,6.7,20,0,0,4.5,0,0,24.5,34.5,34.5,4.5,4.5,,0,0,0,0,1,0,0
20319,Girls Night Out,1997,32,NA,4.9,15,14.5,0,4.5,0,4.5,4.5,24.5,0,24.5,24.5,,0,0,0,0,0,0,1
20320,Girls Nite Out,1984,96,NA,3,55,14.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
20321,Girls School Screamers,1986,84,NA,3.1,69,24.5,14.5,14.5,14.5,4.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
20322,Girls Taking Time Checks,1904,3,NA,3.3,9,14.5,0,24.5,14.5,24.5,0,0,14.5,0,24.5,,0,0,0,0,0,0,1
20323,Girls Town,1959,90,NA,3.1,134,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
20324,Girls Town,1996,90,NA,5.9,283,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,R,0,0,1,1,0,0,0
20325,Girls U.S.A.,1980,71,NA,4.7,5,24.5,0,0,0,44.5,24.5,0,24.5,0,0,,0,0,0,1,0,0,0
20326,Girls Winding Armatures,1904,2,NA,2.8,7,14.5,14.5,24.5,24.5,14.5,0,0,0,0,0,,0,0,0,0,0,0,1
20327,"Girls and Daddy, The",1909,15,NA,4.9,8,14.5,0,14.5,0,14.5,24.5,24.5,0,14.5,0,,0,0,0,1,0,0,1
20328,Girls in Chains,1943,75,NA,1.8,7,24.5,24.5,14.5,0,14.5,0,0,0,0,14.5,,0,0,0,1,0,0,0
20329,Girls in Prison,1956,87,NA,4.7,22,4.5,0,4.5,14.5,24.5,34.5,4.5,4.5,0,0,,0,0,0,1,0,0,0
20330,"Girls of Pleasure Island, The",1953,95,NA,6,23,4.5,0,4.5,4.5,4.5,4.5,14.5,34.5,4.5,24.5,,0,0,1,0,0,0,0
20331,"Girls of the A Team, The",1985,89,NA,5.4,7,0,0,0,0,14.5,0,14.5,0,0,74.5,,0,0,0,0,0,0,0
20332,Girls on Fire,1984,82,NA,5.3,12,4.5,0,4.5,4.5,24.5,14.5,4.5,4.5,0,14.5,,0,0,0,0,0,0,0
20333,Girls on Probation,1938,63,NA,2.7,21,44.5,4.5,0,4.5,14.5,4.5,0,4.5,0,4.5,,0,0,0,1,0,0,0
20334,"Girls on the Beach, The",1965,80,NA,4.4,62,4.5,14.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
20335,Girls on the Loose,1958,77,NA,5.1,7,0,0,14.5,14.5,0,14.5,14.5,24.5,14.5,0,,0,0,0,1,0,0,0
20336,Girls on the Road,1972,76,NA,2.9,12,24.5,24.5,14.5,0,0,0,0,14.5,4.5,4.5,,0,0,0,0,0,0,0
20337,Girls! Girls! Girls!,1962,106,NA,4.6,320,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG,0,0,1,0,0,0,0
20338,Girls' Dormitory,1936,66,NA,5.4,10,0,24.5,14.5,0,14.5,14.5,14.5,34.5,0,14.5,,0,0,0,1,0,1,0
20339,Girls' Night,1998,102,NA,6.8,250,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,1,1,0,0,0
20340,"Girls' Room, The",2000,101,NA,5.6,58,4.5,0,4.5,4.5,14.5,14.5,14.5,4.5,4.5,24.5,,0,0,1,1,0,0,0
20341,Girltalk,1987,85,NA,6.1,5,0,0,0,0,0,24.5,24.5,24.5,24.5,24.5,,0,0,0,0,1,0,0
20342,Giro City,1982,102,NA,5.3,9,0,0,0,24.5,24.5,24.5,24.5,14.5,0,0,,0,0,0,0,0,0,0
20343,Giro di lune tra terra e mare,1997,124,NA,8.8,19,4.5,0,0,0,0,14.5,4.5,14.5,44.5,24.5,,0,0,0,1,0,0,0
20344,"Girolimoni, il mostro di Roma",1972,98,NA,6.3,27,0,0,0,4.5,24.5,14.5,14.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
20345,Gisele Kerozene,1989,5,NA,6.5,81,4.5,4.5,4.5,4.5,4.5,24.5,14.5,24.5,14.5,4.5,,0,1,0,0,0,0,1
20346,Giselle,1983,90,NA,3.4,16,24.5,14.5,4.5,0,0,4.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
20347,Giselle,1991,92,NA,5.4,6,0,0,0,0,34.5,45.5,0,0,0,14.5,,0,0,0,0,0,0,0
20348,Gishiki,1971,123,NA,8,48,0,4.5,0,0,0,14.5,14.5,34.5,14.5,24.5,,0,0,1,0,0,0,0
20349,"Git Along, Little Dogies",1937,68,NA,5.7,17,0,4.5,0,14.5,14.5,44.5,14.5,0,14.5,0,,0,0,0,0,0,0,0
20350,"Gitan, Le",1975,102,NA,6.7,133,4.5,0,4.5,4.5,4.5,4.5,4.5,4.5,14.5,45.5,,0,0,0,1,0,0,0
20351,"Gitane, La",1986,95,NA,4.5,26,14.5,14.5,14.5,14.5,14.5,14.5,14.5,4.5,0,0,,0,0,1,0,0,0,0
20352,Gitanes,1997,8,NA,5.8,9,0,0,14.5,0,0,64.5,14.5,0,0,14.5,,0,0,0,0,0,0,1
20353,Gitanjali,1989,142,NA,7.7,46,14.5,0,0,4.5,4.5,4.5,4.5,4.5,24.5,44.5,,0,0,0,0,0,0,0
20354,Gitano,2000,106,NA,4.6,66,24.5,4.5,4.5,14.5,4.5,14.5,4.5,4.5,0,14.5,,0,0,0,1,0,0,0
20355,Gitarrmongot,2004,89,NA,6,6,14.5,0,0,0,0,0,45.5,34.5,0,0,,0,0,0,1,0,0,0
20356,Giubbe rosse,1974,88,NA,6.4,6,0,0,0,0,34.5,0,34.5,34.5,0,0,,0,0,0,0,0,0,0
20357,"Giudice ragazzino, Il",1994,92,NA,6.4,17,4.5,0,0,4.5,14.5,24.5,14.5,24.5,0,4.5,,0,0,0,1,0,0,0
20358,"Giudizio universale, Il",1961,100,NA,6.4,56,0,0,0,4.5,4.5,24.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
20359,Giugno '44 - Sbarcheremo in Normandia,1968,96,NA,2,5,24.5,44.5,44.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
20360,Giulia e Giulia,1987,98,NA,4.9,211,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
20361,Giulietta degli spiriti,1965,137,NA,7.3,1091,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,1,0,1,0
20362,Giulietta e Romeo,1996,90,NA,6.4,6,0,0,0,14.5,0,0,14.5,34.5,0,34.5,,0,0,0,0,0,0,0
20363,"Giulio Cesare, il conquistatore delle Gallie",1962,103,NA,5.7,13,4.5,0,0,4.5,24.5,34.5,14.5,4.5,4.5,0,,1,0,0,1,0,0,0
20364,Giuseppe Verdi,1953,118,NA,5.8,12,0,0,0,14.5,0,14.5,4.5,0,24.5,34.5,,0,0,0,1,0,1,0
20365,"Giustiziere dei mari, Il",1961,90,NA,4.9,7,14.5,0,0,14.5,24.5,0,0,14.5,14.5,14.5,,0,0,0,0,0,0,0
20366,"Giustiziere del Bronx, Il",1989,85,NA,3.8,33,34.5,24.5,24.5,4.5,0,4.5,0,4.5,4.5,4.5,,0,0,0,0,0,0,0
20367,Giv'a 24 Eina Ona,1955,101,NA,6,19,4.5,0,0,4.5,4.5,14.5,34.5,24.5,0,14.5,,0,0,0,1,0,0,0
20368,Giv'at Halfon Eina Ona,1975,92,NA,8.3,164,4.5,0,0,0,4.5,4.5,4.5,4.5,14.5,64.5,,0,0,1,0,0,0,0
